Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
app,org.apache.roller.weblogger.ui.core.filters,BootstrapFilter,2,0,4,3,29,5,0,0,0.5,0,2
app,org.apache.roller.weblogger.ui.core.filters,CharEncodingFilter,1,0,3,3,37,6,0,0,1.0,0,0
app,org.apache.roller.weblogger.ui.core.filters,CustomOpenIDAuthenticationProcessingFilter,1,0,2,1,42,6,0,0,1.0,0,0
app,org.apache.roller.weblogger.ui.core.filters,DebugFilter,1,0,3,3,26,3,0,0,1.0,0,0
app,org.apache.roller.weblogger.ui.core.filters,InitFilter,2,0,6,3,64,14,0,0,0.5,2,2
app,org.apache.roller.weblogger.ui.core.filters,IPBanFilter,1,0,3,3,24,4,0,0,0.6666666666666666,0,1
app,org.apache.roller.weblogger.ui.core.filters,LoadSaltFilter,0,0,3,3,21,4,0,0,-1.0,1,2
app,org.apache.roller.weblogger.ui.core.filters,PersistenceSessionFilter,1,0,3,3,29,4,0,0,1.0,0,1
app,org.apache.roller.weblogger.ui.core.filters,RoleAssignmentFilter,1,0,3,3,16,3,0,0,1.0,0,0
app,org.apache.roller.weblogger.ui.core.filters,RoleAssignmentRequestWrapper,1,0,2,2,19,3,0,0,1.0,0,3
app,org.apache.roller.weblogger.ui.core.filters,SpringFirewallExceptionFilter,1,0,3,3,22,3,0,0,1.0,0,0
app,org.apache.roller.weblogger.ui.core.filters,ValidateSaltFilter,2,0,4,3,50,10,0,0,0.5,1,3
app,org.apache.roller.weblogger.ui.core.filters,InitFilterTest,1,0,5,5,42,5,0,0,0.4,0,1
app,org.apache.roller.weblogger.ui.core.filters,LoadSaltFilterTest,7,0,5,4,42,5,0,0,0.4,0,3
app,org.apache.roller.weblogger.ui.core.filters,TestUser,1,0,2,1,9,2,0,0,0.0,0,0
app,org.apache.roller.weblogger.ui.core.filters,ValidateSaltFilterTest,7,0,9,8,104,9,0,0,0.2222222222222222,0,4
app,org.apache.roller.weblogger.ui.core.filters,TestUser,1,0,2,1,9,2,0,0,0.0,0,0
app,org.apache.roller.weblogger.ui.core.plugins,Summernote,0,0,4,4,16,4,0,1,-1.0,0,0
app,org.apache.roller.weblogger.ui.core.plugins,TextEditor,0,0,4,4,16,4,0,1,-1.0,0,0
app,org.apache.roller.weblogger.ui.core.plugins,UIPluginManager,0,0,2,0,16,2,1,0,-1.0,3,0
app,org.apache.roller.weblogger.ui.core.plugins,UIPluginManagerImpl,4,0,5,3,56,9,0,1,0.4,2,4
app,org.apache.roller.weblogger.ui.core.plugins,WeblogEntryEditor,0,0,3,0,20,3,2,0,-1.0,1,0
app,org.apache.roller.weblogger.ui.core.security,AuthoritiesPopulator,1,0,2,2,47,7,0,0,0.0,0,4
app,org.apache.roller.weblogger.ui.core.security,AutoProvision,0,0,1,0,3,1,1,0,-1.0,2,0
app,org.apache.roller.weblogger.ui.core.security,BasicUserAutoProvision,1,0,2,1,34,6,0,1,0.0,0,5
app,org.apache.roller.weblogger.ui.core.security,CustomUserRegistry,13,0,3,1,125,17,0,0,0.6666666666666666,3,4
app,org.apache.roller.weblogger.ui.core.security,RollerRememberMeAuthenticationProvider,1,0,1,1,11,2,0,0,0.0,0,1
app,org.apache.roller.weblogger.ui.core.security,RollerRememberMeServices,1,0,2,1,30,4,0,0,0.0,0,1
app,org.apache.roller.weblogger.ui.core.security,RollerUserDetails,0,0,5,0,11,5,0,0,-1.0,1,0
app,org.apache.roller.weblogger.ui.core.security,RollerUserDetailsService,1,0,2,1,77,8,0,0,0.0,0,4
app,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,3,0,4,3,112,13,0,2,0.0,0,6
app,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarModel,0,0,10,0,28,10,1,0,-1.0,2,0
app,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,6,0,18,14,227,34,0,0,0.16666666666666666,1,2
app,org.apache.roller.weblogger.ui.core.tags.calendar,WeblogCalendarModel,11,0,17,15,214,32,1,1,0.0,1,8
app,org.apache.roller.weblogger.ui.core.util.menu,Menu,1,0,3,2,15,3,0,0,0.0,1,1
app,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,3,0,8,1,255,44,0,0,0.375,3,17
app,org.apache.roller.weblogger.ui.core.util.menu,MenuTab,4,0,9,9,36,9,0,0,0.4444444444444444,2,1
app,org.apache.roller.weblogger.ui.core.util.menu,MenuTabItem,3,0,6,6,26,6,0,0,0.5,2,0
app,org.apache.roller.weblogger.ui.core.util.menu,ParsedMenu,1,0,3,3,15,3,0,0,0.0,1,1
app,org.apache.roller.weblogger.ui.core.util.menu,ParsedTab,6,0,13,13,50,13,0,0,0.46153846153846156,2,1
app,org.apache.roller.weblogger.ui.core.util.menu,ParsedTabItem,7,0,14,14,54,14,0,0,0.5,2,0
app,org.apache.roller.weblogger.ui.rendering.filters,DeviceResolverRequestFilter,1,0,3,2,28,3,0,0,0.6666666666666666,0,3
app,org.apache.roller.weblogger.ui.rendering.filters,RequestMappingFilter,2,0,3,3,49,6,0,0,0.6666666666666666,0,1
app,org.apache.roller.weblogger.ui.rendering.mobile,MobileDeviceRepository,4,4,3,2,44,10,0,0,0.0,10,1
app,org.apache.roller.weblogger.ui.rendering.model,CalendarModel,3,0,5,4,65,10,0,1,0.4,0,5
app,org.apache.roller.weblogger.ui.rendering.model,ConfigModel,0,0,25,22,94,25,0,1,-1.0,0,2
app,org.apache.roller.weblogger.ui.rendering.model,FeedModel,7,0,19,16,153,31,0,1,0.2631578947368421,0,7
app,org.apache.roller.weblogger.ui.rendering.model,FeedEntriesPager,1,0,3,2,24,6,0,0,0.0,0,2
app,org.apache.roller.weblogger.ui.rendering.model,FeedCommentsPager,1,0,3,2,24,6,0,0,0.0,0,2
app,org.apache.roller.weblogger.ui.rendering.model,FeedFilesPager,1,0,3,2,24,6,0,0,0.0,0,2
app,org.apache.roller.weblogger.ui.rendering.model,MenuModel,2,0,4,4,53,8,0,1,0.5,0,5
app,org.apache.roller.weblogger.ui.rendering.model,MessageModel,1,0,4,4,34,5,0,1,0.5,0,2
app,org.apache.roller.weblogger.ui.rendering.model,Model,0,0,2,0,13,2,11,0,-1.0,1,0
app,org.apache.roller.weblogger.ui.rendering.model,ModelLoader,1,0,1,1,45,6,0,0,0.0,5,3
app,org.apache.roller.weblogger.ui.rendering.model,PageModel,7,0,18,17,184,32,2,1,0.2222222222222222,0,10
app,org.apache.roller.weblogger.ui.rendering.model,PlanetModel,8,1,12,12,135,18,0,1,0.25,0,10
app,org.apache.roller.weblogger.ui.rendering.model,PreviewPageModel,2,0,4,4,51,10,0,2,0.0,0,5
app,org.apache.roller.weblogger.ui.rendering.model,PreviewURLModel,2,0,2,2,29,5,0,2,0.0,0,4
app,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModel,10,0,14,14,97,19,0,1,0.14285714285714285,2,12
app,org.apache.roller.weblogger.ui.rendering.model,SearchResultsModel,10,1,15,14,103,22,0,2,0.13333333333333333,1,9
app,org.apache.roller.weblogger.ui.rendering.model,SiteModel,8,0,26,26,388,43,0,1,0.07692307692307693,0,15
app,org.apache.roller.weblogger.ui.rendering.model,URLModel,4,0,62,62,268,71,1,1,0.11290322580645161,0,8
app,org.apache.roller.weblogger.ui.rendering.model,FeedURLS,0,0,3,3,11,3,0,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering.model,EntryFeedURLS,0,0,7,7,23,7,0,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering.model,CommentFeedURLS,0,0,4,4,14,4,0,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering.model,MediaFileFeedURLS,0,0,4,4,14,4,0,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering.model,UtilitiesModel,3,0,42,41,238,51,0,1,0.8095238095238095,0,10
app,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModelTest,3,1,4,2,59,5,0,0,0.0,0,8
app,org.apache.roller.weblogger.ui.rendering.model,SearchResultsModelTest,3,1,4,2,74,7,0,0,0.0,0,9
app,org.apache.roller.weblogger.ui.rendering,Renderer,0,0,1,0,9,1,0,0,-1.0,9,0
app,org.apache.roller.weblogger.ui.rendering,RendererFactory,0,0,1,0,9,1,0,0,-1.0,0,2
app,org.apache.roller.weblogger.ui.rendering,RendererManager,2,0,2,1,41,4,0,0,1.0,7,3
app,org.apache.roller.weblogger.ui.rendering,RenderingException,0,0,3,3,14,3,0,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering,RequestMapper,0,0,1,0,9,1,1,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,10,0,5,2,284,59,0,1,0.0,0,3
app,org.apache.roller.weblogger.ui.rendering.pagers,AbstractPager,3,0,13,12,65,18,7,1,0.15384615384615385,0,2
app,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,12,0,15,12,140,28,4,1,0.3333333333333333,0,5
app,org.apache.roller.weblogger.ui.rendering.pagers,CommentsPager,7,0,4,4,82,12,0,2,0.0,0,7
app,org.apache.roller.weblogger.ui.rendering.pagers,MediaFilesPager,4,0,4,4,52,9,0,2,0.5,0,3
app,org.apache.roller.weblogger.ui.rendering.pagers,Pager,0,0,7,0,33,7,1,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering.pagers,PlanetEntriesPager,7,0,3,3,67,9,0,2,0.0,0,6
app,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsFeedPager,6,0,7,6,66,14,0,2,0.0,1,5
app,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsPager,9,0,12,12,83,19,0,1,0.4166666666666667,1,4
app,org.apache.roller.weblogger.ui.rendering.pagers,UsersPager,5,0,6,6,79,14,0,2,0.0,0,5
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesDayPager,7,0,12,12,139,27,0,2,0.25,0,7
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesLatestPager,3,0,3,3,52,8,0,2,0.0,0,6
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesListPager,11,0,4,4,91,13,0,2,0.0,0,7
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesMonthPager,7,0,12,12,135,27,0,2,0.25,0,7
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPager,0,0,11,0,49,11,2,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,5,0,10,8,93,20,1,2,0.3,0,8
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPreviewPager,1,0,2,2,30,5,0,3,1.0,0,7
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogsPager,6,0,6,6,89,15,0,2,0.0,0,5
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,AkismetCommentValidator,3,0,3,3,55,4,0,1,0.6666666666666666,0,5
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,BannedwordslistCommentValidator,1,0,2,2,16,3,0,1,1.0,0,4
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,CommentAuthenticator,0,0,2,0,16,2,3,0,-1.0,2,0
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,CommentAuthenticatorUtils,1,0,1,1,16,2,0,0,0.0,2,2
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,CommentValidationManager,2,0,3,3,42,5,0,0,0.0,3,5
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,CommentValidator,0,0,2,0,15,2,5,0,-1.0,1,2
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,DefaultCommentAuthenticator,0,0,2,2,11,2,0,1,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,ExcessLinksCommentValidator,3,0,3,3,25,5,0,1,0.6666666666666666,0,4
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,ExcessSizeCommentValidator,2,0,3,3,20,4,0,1,0.6666666666666666,0,4
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,1,0,5,2,127,13,0,1,0.4,0,3
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,2,0,2,2,66,5,0,1,1.0,0,2
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,TrackbackLinkbackCommentValidator,1,0,2,2,30,4,0,1,1.0,0,6
app,org.apache.roller.weblogger.ui.rendering.servlets,CommentAuthenticatorServlet,2,0,3,3,41,4,0,0,0.6666666666666666,0,3
app,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,4,0,3,3,243,31,0,0,0.6666666666666666,0,23
app,org.apache.roller.weblogger.ui.rendering.servlets,FeedServlet,3,0,2,2,188,28,0,0,0.0,0,17
app,org.apache.roller.weblogger.ui.rendering.servlets,MediaResourceServlet,1,0,2,2,86,9,0,0,0.0,0,7
app,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,7,0,5,3,410,69,0,0,0.0,0,23
app,org.apache.roller.weblogger.ui.rendering.servlets,PlanetFeedServlet,2,0,3,2,158,19,0,0,0.0,0,13
app,org.apache.roller.weblogger.ui.rendering.servlets,PreviewResourceServlet,2,0,2,2,94,13,0,0,0.0,0,9
app,org.apache.roller.weblogger.ui.rendering.servlets,PreviewServlet,1,0,2,2,162,22,0,0,0.0,0,15
app,org.apache.roller.weblogger.ui.rendering.servlets,ResourceServlet,3,0,2,2,96,13,0,0,0.0,0,8
app,org.apache.roller.weblogger.ui.rendering.servlets,RSDServlet,1,0,2,2,78,7,0,0,0.0,0,9
app,org.apache.roller.weblogger.ui.rendering.servlets,SearchServlet,3,0,2,2,134,13,0,0,0.0,0,17
app,org.apache.roller.weblogger.ui.rendering.servlets,TrackbackServlet,2,0,5,3,137,21,0,0,0.4,0,13
app,org.apache.roller.weblogger.ui.rendering.util.cache,PlanetCache,7,1,8,7,120,24,0,0,0.25,2,7
app,org.apache.roller.weblogger.ui.rendering.util.cache,SaltCache,4,1,6,5,55,10,0,0,0.3333333333333333,5,6
app,org.apache.roller.weblogger.ui.rendering.util.cache,SiteWideCache,6,1,18,16,234,53,0,0,0.16666666666666666,4,18
app,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogCacheWarmupJob,2,0,4,3,67,10,0,0,0.5,0,9
app,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogFeedCache,5,1,7,6,103,21,0,0,0.2857142857142857,3,7
app,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogPageCache,5,1,8,6,132,30,0,0,0.25,3,7
app,org.apache.roller.weblogger.ui.rendering.util,InvalidRequestException,0,0,2,2,11,2,0,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.rendering.util,ModDateHeaderUtil,1,0,3,2,64,8,0,0,1.0,7,3
app,org.apache.roller.weblogger.ui.rendering.util,ParsedRequest,5,0,9,8,53,11,2,0,0.2222222222222222,1,4
app,org.apache.roller.weblogger.ui.rendering.util,PlanetRequest,7,0,8,8,66,13,0,1,0.0,2,0
app,org.apache.roller.weblogger.ui.rendering.util,WeblogCommentRequest,9,0,16,16,116,27,0,2,0.125,1,4
app,org.apache.roller.weblogger.ui.rendering.util,WeblogEntryCommentForm,8,0,20,20,78,20,0,0,0.15,3,2
app,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,10,0,18,18,132,30,0,2,0.1111111111111111,12,6
app,org.apache.roller.weblogger.ui.rendering.util,WeblogMediaResourceRequest,3,0,7,6,54,11,0,2,0.42857142857142855,1,0
app,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,15,0,30,28,265,57,1,2,0.06666666666666667,10,9
app,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewRequest,7,0,14,13,90,21,0,3,0.2857142857142857,2,6
app,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewResourceRequest,3,0,8,8,47,11,0,3,0.5,1,3
app,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,6,0,13,12,123,29,7,1,0.15384615384615385,14,2
app,org.apache.roller.weblogger.ui.rendering.util,WeblogResourceRequest,2,0,5,4,40,8,1,2,0.6,1,1
app,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,6,1,10,10,71,16,0,2,0.2,4,4
app,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,8,0,14,14,108,25,0,2,0.14285714285714285,1,3
app,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,4,0,6,5,58,7,0,0,0.0,0,7
app,org.apache.roller.weblogger.ui.rendering.util.mobile,Device,0,0,3,0,20,3,1,0,-1.0,3,0
app,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceResolver,0,0,1,0,10,1,1,0,-1.0,1,0
app,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceUtils,1,1,3,3,38,4,0,0,0.0,3,2
app,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDevice,4,3,6,5,37,6,0,1,0.0,1,0
app,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,7,0,9,3,114,26,0,1,0.0,0,1
app,org.apache.roller.weblogger.ui.rendering.util.mobile,MobileDeviceRepository,0,0,2,2,44,7,0,0,-1.0,1,3
app,org.apache.roller.weblogger.ui.rendering.velocity,RollerResourceLoader,1,0,4,4,68,10,0,0,0.75,0,4
app,org.apache.roller.weblogger.ui.rendering.velocity,RollerVelocity,3,1,5,5,65,5,0,0,0.0,1,1
app,org.apache.roller.weblogger.ui.rendering.velocity,ThemeResourceLoader,1,0,4,4,80,12,0,0,0.75,0,5
app,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRenderer,6,0,3,2,86,6,0,0,0.0,0,4
app,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRendererFactory,1,0,1,1,33,4,0,0,0.0,0,4
app,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,4,0,5,4,157,30,0,0,0.0,0,1
app,org.apache.roller.weblogger.ui.struts2.admin,CacheInfo,2,0,10,10,50,11,0,0,0.5,0,2
app,org.apache.roller.weblogger.ui.struts2.admin,CreateUserBean,13,0,28,28,125,28,0,0,0.07142857142857142,2,3
app,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,8,0,21,20,218,36,0,0,0.23809523809523808,0,9
app,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagementBean,8,0,22,22,119,30,0,0,0.3181818181818182,1,2
app,org.apache.roller.weblogger.ui.struts2.admin,GlobalConfig,9,0,19,18,197,36,0,0,0.21052631578947367,0,11
app,org.apache.roller.weblogger.ui.struts2.admin,PingTargetBean,3,0,8,8,35,8,0,0,0.0,1,1
app,org.apache.roller.weblogger.ui.struts2.admin,PingTargetEdit,3,0,9,7,99,18,0,0,0.4444444444444444,0,4
app,org.apache.roller.weblogger.ui.struts2.admin,PingTargets,4,0,15,15,140,20,0,0,0.26666666666666666,0,3
app,org.apache.roller.weblogger.ui.struts2.admin,UserAdmin,2,0,8,8,33,8,0,0,0.875,0,2
app,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,4,0,15,13,193,41,0,0,0.3333333333333333,0,8
app,org.apache.roller.weblogger.ui.struts2.ajax,CommentDataServlet,0,0,4,4,86,8,0,0,-1.0,0,8
app,org.apache.roller.weblogger.ui.struts2.ajax,ThemeDataServlet,0,0,2,1,55,7,0,0,-1.0,0,3
app,org.apache.roller.weblogger.ui.struts2.ajax,UserDataServlet,2,0,1,1,66,7,0,0,0.0,0,5
app,org.apache.roller.weblogger.ui.struts2.core,CreateWeblog,3,0,8,8,107,18,0,0,0.5,0,10
app,org.apache.roller.weblogger.ui.struts2.core,CreateWeblogBean,7,0,14,14,54,14,0,0,0.5,1,0
app,org.apache.roller.weblogger.ui.struts2.core,Install,10,0,15,15,170,26,0,0,0.4666666666666667,0,4
app,org.apache.roller.weblogger.ui.struts2.core,Login,2,0,7,7,37,9,0,0,0.5714285714285714,0,0
app,org.apache.roller.weblogger.ui.struts2.core,MainMenu,3,0,11,11,77,11,0,0,0.6363636363636364,0,4
app,org.apache.roller.weblogger.ui.struts2.core,OAuthAuthorize,4,0,8,8,56,9,0,0,0.625,0,1
app,org.apache.roller.weblogger.ui.struts2.core,OAuthKeys,3,0,8,8,63,12,0,0,0.75,0,4
app,org.apache.roller.weblogger.ui.struts2.core,Profile,3,0,8,8,113,24,0,0,0.375,0,4
app,org.apache.roller.weblogger.ui.struts2.core,ProfileBean,11,0,24,24,100,24,0,0,0.16666666666666666,2,1
app,org.apache.roller.weblogger.ui.struts2.core,Register,8,1,21,16,269,53,0,0,0.19047619047619047,2,9
app,org.apache.roller.weblogger.ui.struts2.core,Setup,6,0,15,15,86,15,0,0,0.26666666666666666,0,4
app,org.apache.roller.weblogger.ui.struts2.editor,BookmarkBean,6,0,14,14,62,14,0,0,0.0,1,1
app,org.apache.roller.weblogger.ui.struts2.editor,BookmarkEdit,4,0,12,11,88,17,0,0,0.25,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,Bookmarks,7,0,20,20,197,37,0,0,0.1,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,BookmarksImport,6,0,9,9,89,13,0,0,0.5555555555555556,0,4
app,org.apache.roller.weblogger.ui.struts2.editor,Categories,2,0,6,6,35,6,0,0,0.5,0,3
app,org.apache.roller.weblogger.ui.struts2.editor,CategoryBean,4,0,10,10,44,10,0,0,0.0,1,1
app,org.apache.roller.weblogger.ui.struts2.editor,CategoryEdit,3,0,10,9,92,18,0,0,0.4,0,6
app,org.apache.roller.weblogger.ui.struts2.editor,CategoryRemove,5,0,14,14,104,19,0,0,0.2857142857142857,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,Comments,9,0,22,20,274,49,0,0,0.18181818181818182,0,14
app,org.apache.roller.weblogger.ui.struts2.editor,CommentsBean,10,0,24,24,132,33,0,0,0.3333333333333333,1,2
app,org.apache.roller.weblogger.ui.struts2.editor,Entries,6,0,15,14,143,25,0,0,0.3333333333333333,0,8
app,org.apache.roller.weblogger.ui.struts2.editor,EntriesBean,8,0,21,21,105,24,0,0,0.09523809523809523,1,2
app,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,5,0,10,10,95,15,0,1,0.3,0,4
app,org.apache.roller.weblogger.ui.struts2.editor,EntryBean,21,0,48,48,281,58,0,0,0.0,2,5
app,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,4,0,28,25,342,62,0,0,0.39285714285714285,0,20
app,org.apache.roller.weblogger.ui.struts2.editor,EntryRemove,3,0,9,9,76,12,0,0,0.4444444444444444,0,6
app,org.apache.roller.weblogger.ui.struts2.editor,FolderBean,2,0,6,6,26,6,0,0,0.0,1,1
app,org.apache.roller.weblogger.ui.struts2.editor,FolderEdit,5,0,12,11,94,18,0,0,0.25,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,Maintenance,1,0,5,5,67,5,0,0,0.6,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,9,0,21,21,210,37,0,1,0.14285714285714285,0,9
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileBase,7,0,18,13,168,25,6,0,0.16666666666666666,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileBean,15,0,32,32,189,32,0,0,0.0,3,1
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileEdit,6,0,15,15,146,20,0,1,0.2,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileImageChooser,5,0,13,13,128,19,0,1,0.3076923076923077,0,4
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileImageDim,2,0,4,4,31,4,0,1,0.5,0,4
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileSearchBean,10,1,20,20,141,37,0,0,0.0,1,2
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,15,0,37,37,309,52,0,1,0.10810810810810811,0,7
app,org.apache.roller.weblogger.ui.struts2.editor,MemberResign,1,0,5,5,39,5,0,0,1.0,0,3
app,org.apache.roller.weblogger.ui.struts2.editor,Members,2,0,7,7,100,21,0,0,0.0,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,MembersInvite,3,0,8,8,101,16,0,0,0.375,0,6
app,org.apache.roller.weblogger.ui.struts2.editor,Pings,5,0,17,15,172,30,0,0,0.17647058823529413,0,8
app,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,6,0,16,16,266,32,0,0,0.125,0,5
app,org.apache.roller.weblogger.ui.struts2.editor,TemplateEdit,3,0,10,9,122,20,0,0,0.3,0,4
app,org.apache.roller.weblogger.ui.struts2.editor,TemplateEditBean,16,0,33,33,162,39,0,0,0.12121212121212122,1,3
app,org.apache.roller.weblogger.ui.struts2.editor,Templates,6,0,17,15,199,37,0,0,0.17647058823529413,0,4
app,org.apache.roller.weblogger.ui.struts2.editor,ThemeEdit,8,0,16,16,166,28,0,0,0.1875,0,10
app,org.apache.roller.weblogger.ui.struts2.editor,WeblogConfig,6,0,14,13,118,22,0,0,0.21428571428571427,0,10
app,org.apache.roller.weblogger.ui.struts2.editor,WeblogConfigBean,26,0,52,52,236,54,0,0,0.038461538461538464,1,1
app,org.apache.roller.weblogger.ui.struts2.editor,WeblogRemove,1,0,3,3,34,3,0,0,1.0,0,2
app,org.apache.roller.weblogger.ui.struts2.pagers,CommentsPager,4,0,6,5,48,9,0,0,0.0,2,1
app,org.apache.roller.weblogger.ui.struts2.pagers,EntriesPager,4,0,6,5,48,9,0,0,0.0,1,1
app,org.apache.roller.weblogger.ui.struts2.pagers,MediaFilePager,3,0,6,6,37,6,0,0,0.0,1,0
app,org.apache.roller.weblogger.ui.struts2.util,KeyValueObject,2,0,6,6,25,6,0,0,0.3333333333333333,0,0
app,org.apache.roller.weblogger.ui.struts2.util,UIAction,10,3,55,53,245,65,0,1,0.41818181818181815,4,11
app,org.apache.roller.weblogger.ui.struts2.util,UIActionInterceptor,2,0,1,1,39,7,0,0,0.0,0,4
app,org.apache.roller.weblogger.ui.struts2.util,UIActionPreparable,0,0,1,0,6,1,1,0,-1.0,1,0
app,org.apache.roller.weblogger.ui.struts2.util,UIActionPrepareInterceptor,2,0,1,1,21,4,0,0,0.0,0,1
app,org.apache.roller.weblogger.ui.struts2.util,UISecurityEnforced,0,0,4,0,23,4,1,0,-1.0,1,0
app,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,2,0,1,1,57,16,0,0,0.0,0,8
app,org.apache.roller.weblogger.ui.struts2.util,UIUtils,2,0,5,5,35,6,0,0,1.0,1,0
app,org.apache.roller.weblogger.ui.struts2.util,LocaleComparator,0,0,1,1,9,2,0,0,-1.0,0,0
app,org.apache.roller.weblogger.ui.struts2.util,UIActionTest,0,0,3,3,29,3,0,0,-1.0,0,1
app,org.apache.roller.weblogger.ui.tags,StringTagSupport,1,0,7,7,83,10,2,0,0.0,0,0
app,org.apache.roller.weblogger.ui.tags,TruncateNicelyTag,3,0,11,9,103,18,0,1,0.18181818181818182,1,1
app,org.apache.roller.weblogger.ui.tags,WordWrapTag,4,0,12,12,151,24,0,1,0.16666666666666666,1,1
app,org.apache.roller.weblogger.util,Bannedwordslist,8,0,15,8,322,47,0,0,0.2,4,3
app,org.apache.roller.weblogger.util,BannedwordslistChecker,0,0,5,3,62,10,0,0,-1.0,3,6
app,org.apache.roller.weblogger.util,GenericThrottle,6,0,3,3,83,14,0,0,0.0,1,4
app,org.apache.roller.weblogger.util,ClientInfo,2,2,0,0,4,0,0,0,-1.0,1,0
app,org.apache.roller.weblogger.util,HTMLSanitizer,17,8,16,14,348,66,0,0,0.1875,9,2
app,org.apache.roller.weblogger.util,SanitizeResult,5,5,0,0,10,0,0,0,-1.0,1,0
